date,sector,energy_type,value_trillion_btu
2012-02-01 0:00,commercial,biomass,8.633
2006-10-01 0:00,commercial,biomass,8.634
2005-11-01 0:00,commercial,biomass,8.639
2003-05-01 0:00,commercial,biomass,8.643
1993-04-01 0:00,commercial,biomass,8.649
2005-09-01 0:00,commercial,biomass,8.649
2011-02-01 0:00,commercial,biomass,8.653
2007-08-01 0:00,commercial,biomass,8.658
1989-08-01 0:00,commercial,biomass,8.67
2006-07-01 0:00,commercial,biomass,8.677
2003-08-01 0:00,commercial,biomass,8.688
2006-08-01 0:00,commercial,biomass,8.697
2007-03-01 0:00,commercial,biomass,8.703
1989-09-01 0:00,commercial,biomass,8.708
2004-04-01 0:00,commercial,biomass,8.709
2007-05-01 0:00,commercial,biomass,8.71
1992-06-01 0:00,commercial,biomass,8.719
2003-07-01 0:00,commercial,biomass,8.721
2004-06-01 0:00,commercial,biomass,8.728
2004-11-01 0:00,commercial,biomass,8.73
2007-10-01 0:00,commercial,biomass,8.738
1992-10-01 0:00,commercial,biomass,8.741
1989-12-01 0:00,commercial,biomass,8.745
1993-08-01 0:00,commercial,biomass,8.745
1992-09-01 0:00,commercial,biomass,8.747
2007-01-01 0:00,commercial,biomass,8.751
2003-12-01 0:00,commercial,biomass,8.752
2004-03-01 0:00,commercial,biomass,8.754
1989-07-01 0:00,commercial,biomass,8.758
2004-10-01 0:00,commercial,biomass,8.762
2007-07-01 0:00,commercial,biomass,8.772
1992-03-01 0:00,commercial,biomass,8.773
2006-01-01 0:00,commercial,biomass,8.786
2007-12-01 0:00,commercial,biomass,8.789
2006-12-01 0:00,commercial,biomass,8.807
2010-11-01 0:00,commercial,biomass,8.82
1989-11-01 0:00,commercial,biomass,8.831
2012-06-01 0:00,commercial,biomass,8.834
1998-02-01 0:00,commercial,biomass,8.837
1993-11-01 0:00,commercial,biomass,8.841
2004-01-01 0:00,commercial,biomass,8.843
2012-04-01 0:00,commercial,biomass,8.854
2005-06-01 0:00,commercial,biomass,8.865
2005-03-01 0:00,commercial,biomass,8.89
2005-01-01 0:00,commercial,biomass,8.891
2012-11-01 0:00,commercial,biomass,8.899
2012-09-01 0:00,commercial,biomass,8.932
2005-12-01 0:00,commercial,biomass,8.934
2004-05-01 0:00,commercial,biomass,8.949
2004-08-01 0:00,commercial,biomass,8.953
1992-05-01 0:00,commercial,biomass,8.959
1994-08-01 0:00,commercial,biomass,8.962
2005-08-01 0:00,commercial,biomass,8.963
1994-06-01 0:00,commercial,biomass,8.968
2004-07-01 0:00,commercial,biomass,8.968
1995-03-01 0:00,commercial,biomass,8.974
2005-05-01 0:00,commercial,biomass,8.974
1994-03-01 0:00,commercial,biomass,8.976
2008-11-01 0:00,commercial,biomass,8.978
2013-02-01 0:00,commercial,biomass,8.984
1994-11-01 0:00,commercial,biomass,9.007
2004-12-01 0:00,commercial,biomass,9.015
1992-08-01 0:00,commercial,biomass,9.022
1989-10-01 0:00,commercial,biomass,9.023
1994-07-01 0:00,commercial,biomass,9.025
2006-05-01 0:00,commercial,biomass,9.026
1993-06-01 0:00,commercial,biomass,9.027
2012-03-01 0:00,commercial,biomass,9.033
1993-09-01 0:00,commercial,biomass,9.035
1992-07-01 0:00,commercial,biomass,9.042
2008-03-01 0:00,commercial,biomass,9.044
2008-09-01 0:00,commercial,biomass,9.053
2010-10-01 0:00,commercial,biomass,9.057
1992-12-01 0:00,commercial,biomass,9.059
1992-01-01 0:00,commercial,biomass,9.091
2005-07-01 0:00,commercial,biomass,9.092
2010-09-01 0:00,commercial,biomass,9.106
2009-09-01 0:00,commercial,biomass,9.108
2012-01-01 0:00,commercial,biomass,9.115
2008-04-01 0:00,commercial,biomass,9.128
2008-10-01 0:00,commercial,biomass,9.132
1993-07-01 0:00,commercial,biomass,9.133
2008-01-01 0:00,commercial,biomass,9.14
2010-12-01 0:00,commercial,biomass,9.153
2012-05-01 0:00,commercial,biomass,9.16
2008-06-01 0:00,commercial,biomass,9.162
1993-05-01 0:00,commercial,biomass,9.18
2012-07-01 0:00,commercial,biomass,9.19
1993-10-01 0:00,commercial,biomass,9.21
2008-12-01 0:00,commercial,biomass,9.211
1993-12-01 0:00,commercial,biomass,9.214
1994-05-01 0:00,commercial,biomass,9.221
2009-04-01 0:00,commercial,biomass,9.228
2009-11-01 0:00,commercial,biomass,9.229
2012-10-01 0:00,commercial,biomass,9.241
1998-06-01 0:00,commercial,biomass,9.242
2011-04-01 0:00,commercial,biomass,9.244
2012-12-01 0:00,commercial,biomass,9.264
1994-10-01 0:00,commercial,biomass,9.265
2008-07-01 0:00,commercial,biomass,9.267
2009-01-01 0:00,commercial,biomass,9.293
1998-11-01 0:00,commercial,biomass,9.3
2008-08-01 0:00,commercial,biomass,9.305
2008-05-01 0:00,commercial,biomass,9.306
2010-01-01 0:00,commercial,biomass,9.308
2012-08-01 0:00,commercial,biomass,9.327
2010-06-01 0:00,commercial,biomass,9.349
2009-10-01 0:00,commercial,biomass,9.358
1995-01-01 0:00,commercial,biomass,9.365
2010-04-01 0:00,commercial,biomass,9.371
2009-06-01 0:00,commercial,biomass,9.375
1998-01-01 0:00,commercial,biomass,9.376
2010-03-01 0:00,commercial,biomass,9.379
2014-02-01 0:00,commercial,biomass,9.394
1999-02-01 0:00,commercial,biomass,9.436
1995-06-01 0:00,commercial,biomass,9.446
2009-12-01 0:00,commercial,biomass,9.455
2011-01-01 0:00,commercial,biomass,9.456
1995-09-01 0:00,commercial,biomass,9.469
2011-09-01 0:00,commercial,biomass,9.47
2010-07-01 0:00,commercial,biomass,9.476
2009-03-01 0:00,commercial,biomass,9.495
2011-03-01 0:00,commercial,biomass,9.518
1995-07-01 0:00,commercial,biomass,9.566
2009-07-01 0:00,commercial,biomass,9.571
1994-12-01 0:00,commercial,biomass,9.588
2011-10-01 0:00,commercial,biomass,9.594
2010-08-01 0:00,commercial,biomass,9.603
2011-11-01 0:00,commercial,biomass,9.609
